Index,Title,Comment,Likes
1433,"['사상', '초유', '비상', '계엄', '선포', '파렴치', '종북세력', '척결']","['웃음', '제정신', '나라', '기분', '좌지우지', '하나', '라이']",90
1433,"['사상', '초유', '비상', '계엄', '선포', '파렴치', '종북세력', '척결']",[],106
1433,"['사상', '초유', '비상', '계엄', '선포', '파렴치', '종북세력', '척결']","['공산주의자', '나라']",60
1433,"['사상', '초유', '비상', '계엄', '선포', '파렴치', '종북세력', '척결']","['윤석열', '계엄', '선포', '납득', '민주당', '정권', '협조', '민생', '민주당', '나으리']",56
1433,"['사상', '초유', '비상', '계엄', '선포', '파렴치', '종북세력', '척결']","['계엄', '도로', '후진국']",57
1433,"['사상', '초유', '비상', '계엄', '선포', '파렴치', '종북세력', '척결']","['탄핵', '박근혜', '점마', '대한민국', '현대사', '수치', '나라', '역행', '가도', '박차', '원흉']",61
1433,"['사상', '초유', '비상', '계엄', '선포', '파렴치', '종북세력', '척결']","['탄핵', '계엄', '선수']",51
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']",[],3508
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['전두환', '비상계엄']",1114
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']",['별꼴'],613
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']",['기회'],649
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']",['나라'],312
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']",['공화국'],230
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['자기', '국민', '협박', '인간', '정신']",187
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['오밤중', '명태', '보도', '불안']",166
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['대한민국', '왕국', '착각', '모양', '대통령', '국민', '대표', '국민', '지지율', '대통령', '착각']",160
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['살아생전', '계엄', '보네']",150
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['명태', '균일', '시작', '령선']",103
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['대통령', '문제지']",96
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['탄핵', '원인', '제공', '본인']",72
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['마누라', '비상계엄']",70
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']",['윤석열'],65
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['민주당', '계엄령']",57
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['대낮', '뒤통수', '클라스', '보소']",53
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['시대', '건가']",48
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['짜리', '비상계엄']",48
1434,"['대통령', '용산', '대통령실', '심야', '담화', '비상', '계엄', '선포']","['군대', '동원', '군대', '아들']",49
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']","['개소리', '신중', '포장', '총선', '사냥개', '사냥', '실패', '명분', '용산', '멧돼지', '주가', '조작', '폐기', '처분', '무당', '점지']",25
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']","['대선', '주자', '밥상']",10
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']",['말장난'],9
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']","['국민', '소멸']",3
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']","['된장', '구분', '한동훈', '민주주의', '편리', '불리', '민주주의']",4
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']","['나라', '존재', '탄핵']",1
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']",['사진'],1
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']","['용산', '부부', '지옥', '저승', '사자']",0
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']",['신중'],0
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']",['호공'],0
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']","['재벌', '중대', '한동훈', '패거리', '아웃', '소액', '주주', '여야', '상법', '개정', '적극', '지지']",0
1438,"['김건희', '특검', '좌고우', '한동훈', '신중한', '판단', '모호함']",['잽이'],0
1441,"['추경호', '엉터리', '가짜뉴스', '명태균', '녹취', '진실공방']","['국회', '야당', '헌법', '활동', '국가', '전복', '이래', '자유', '대한민국']",2
1441,"['추경호', '엉터리', '가짜뉴스', '명태균', '녹취', '진실공방']","['윤석열', '계엄령', '선포', '윤석열', '이상', '대한민국', '국민', '촛불', '시위', '광화문', '시청', '대학교', '근처', '고등학교', '초등', '학교']",0
1441,"['추경호', '엉터리', '가짜뉴스', '명태균', '녹취', '진실공방']",['대장동'],0
1441,"['추경호', '엉터리', '가짜뉴스', '명태균', '녹취', '진실공방']","['비상계엄', '선포', '윤석열', '보삼']",0
1441,"['추경호', '엉터리', '가짜뉴스', '명태균', '녹취', '진실공방']","['인간', '재명', '구속', '얘기', '구속']",0
1441,"['추경호', '엉터리', '가짜뉴스', '명태균', '녹취', '진실공방']","['김건희', '고모', '이모', '전화', '통화', '녹취', '선거법', '위반', '튜버', '고모', '한동훈', '동원', '매수', '대통령', '고모', '이모', '제보', '추경호', '오세훈', '홍준표', '이준석', '해체', '주진우', '채상병', '외압', '주범', '채상병', '특조', '위원회', '발탁', '정신병자', '범죄', '조직']",0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']","['이번', '기회', '레기', '나라', '나라']",0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']","['국가', '세력', '윤석열']",0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']","['계엄령', '댓글', '기사', '댓글', '언론', '통제', '건지']",0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']","['보수', '대의명분', '적용']",0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']","['대한민국', '정치인', '벼락', '제발']",0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']",['거짓말'],0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']","['정치', '짓거리', '시정잡배', '모리배']",1
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']","['범죄', '집단']",13
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']",['건희'],0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']",[],1
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']","['죄명', '구속', '구속']",0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']",['거짓'],0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']",[],0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']","['추경호', '부정', '선거', '이준석', '김종인', '홍준표', '오세훈', '윤건희', '명태', '리스트', '나경원', '민주당', '구속', '기소', '텐데', '감방', '안가', '대선', '대한민국', '현실', '국민', '국민', '정신', '차림']",0
1451,"['지선', '명태균', '대화', '추경호', '등장', '가짜뉴스']",['간신배'],0
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['신평', '개평', '정신', '이재명', '찬양']",152
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['한동훈', '윤석열']",97
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['갤럽', '윤석열', '하락', '국민', '상승', '한동훈', '국민', '윤석열', '한동훈', '용산']",65
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['국민', '동의']",42
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['신평', '나이', '자식']",38
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['윤석열', '한동훈', '자리']",9
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['마누라', '멘토', '어디', '누가', '충신']",7
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['한동훈', '국민', '미련']",6
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']",['김건희'],4
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['망나니', '동생', '옆집', '깡패', '칭찬', '라이', '정신', '혼미']",3
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['윤석열', '욕심', '한동훈', '한동훈', '위주', '마누라', '하나', '보수', '궤멸']",2
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['윤석열', '지지율', '한동훈', '윤석열', '김건희', '지지율', '하락']",2
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['지지율', '노마', '한동훈', '지지율', '유지']",2
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['개소리', '신개']",2
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['대잔치', '대표', '인간', '신의', '주변', '측근', '논점', '중심', '비판', '결국', '양다리', '다리']",2
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']",['기사'],2
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['언론사', '정치', '튜버', '게스트', '초대', '초대', '조회', '수도', '돈벌이', '정치', '방송', '튜버', '각성', '자중']",2
1453,"['한동훈', '체제', '지지율', '갉아', '이재명', '행보', '수긍가']","['물건', '주변', '윤통', '김건희', '문재인']",2
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['시장', '변명', '자랑', '장사', '상인', '자영업', '우방', '미국', '반도체', '이게', '나라']",19
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['공감', '능력', '호소', '당신', '고통', '대한민국', '국민']",7
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['최고', '민생', '정책', '아웃']",7
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['건지', '머리', '물가', '국민', '국민', '탄핵']",6
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['자기', '와이프', '하나', '관리', '와이프', '범죄', '민생', '도탄', '누가', '무능', '트럼프']",3
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['시국', '선언', '탄핵', '집회', '지도', '바닥', '모르쇠', '일관', '권력', '민생', '안중', '암울', '시대']",2
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['믿음', '대답', '계엄']",1
1455,"['전통시장', '대통령', '야당', '민생', '예산안']",['웃음'],1
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['네이버', '어디', '표현', '자동', '삭제', '자기', '검열', '댓글', '건가요', '얼척', '리얼', '시민', '주위', '의문', '자기', '부하', '경호', '인력', '호응', '통실', '근무', '홍보', '관련자', '모질']",1
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['건지', '비리', '비리', '정부', '양심', '대통령']",1
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['박수', '창아리']",1
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['무능', '모지리', '대통령', '국민', '비극']",1
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['바닥', '경제', '경제', '스템', '시장', '떡볶이', '경제', '검찰', '출신', '금융', '감독', '원잠', '아끼', '워라', '형이하학', '나라', '초딩']",1
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['시체', '목사', '안수', '신자', '시체', '상상']",1
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['그게', '계엄']",0
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['공부', '리더', '편파', '비리', '비판', '전통', '시장', '기사', '반대', '대통령', '나라', '기업', '개인', '김건희']",0
1455,"['전통시장', '대통령', '야당', '민생', '예산안']","['시장', '계엄', '건희']",0
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['인간', '민주당', '이게', '국민', '대표']",0
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['국민', '총재', '김정은', '독재자', '삐리', '공화국', '회귀']",0
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['갤러', '니들']",0
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['한동훈', '국민', '찬성', '민주당']",2
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['민주당', '공산당']",0
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['증명', '좌파', '대표', '탈당', '민주당']",2
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['머리', '정치', '당선', '대표', '대중', '인기', '이준석', '대표', '머리', '행동', '결정', '대통령실', '수준', '참모', '게시판', '사건', '대표', '판단', '자체', '하수', '인정', '그게', '그게', '조선', '시대', '공부']",2
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['한동훈', '간신배', '시국', '파악', '여론', '무시', '권력욕', '내부', '장악', '시나리오', '도대', '한동훈']",4
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['파멸', '자멸', '민중']",0
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['당원', '게시판', '설명', '가능']",0
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['동훈', '그거', '동훈', '당나라', '다카이']",3
1456,"['한동훈', '여사', '특검법', '집단', '기권', '전략', '제동', '국민', '비판']","['똥줄', '소리', '대표']",0
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['이재명', '국민', '공격', '국민', '공격', '교단', '시국', '선언', '중립', '시국', '선언', '민주당', '지지', '나경원', '소리']",370
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['여자', '정신', '배현진', '김은혜', '지베', '을사']",225
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['일본', '나베', '자위대', '몸뚱아리', '봉사', '그게', '빨래', '조국', '일본', '봉사', '하루', '대한민국', '떠나라']",99
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['국회', '사건', '그거']",53
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['꼬라지', '열불']",67
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['민주당', '탄핵', '원님', '나라', '정치', '지성', '검사', '민생', '얘기', '기성', '정치인', '그물', '빙증', '특활', '조원', '당신', '누구', '나라', '정치인', '야당', '비판', '정치', '만큼', '자기', '소리']",40
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['경원', '나라', '꼬라지', '계엄', '탈출', '지능']",20
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['나라', '지경']",16
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['나경원', '명태', '리스트', '김건희', '고모', '이모', '전화', '통화', '녹취', '선거법', '위반', '튜버', '고모', '한동훈', '동원', '매수', '지금', '이명수', '장인수', '최경영', '최재형', '서울', '소리', '이명수', '색중', '김건희', '특종']",15
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']",['나경원'],17
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['윤석열', '김건희', '완존', '정권', '지방', '선거', '대선', '완전', '몰락']",15
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['누가', '나라', '지경', '나라', '나라', '검찰', '나라', '정신']",15
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['나경원', '최순', '국정', '농단', '사단', '정치', '꼬라지', '꼬투리', '검찰', '윤석열', '따까리']",11
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']",[],7
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['사건', '판사', '남편', '재판', '지연', '공정', '사기']",6
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['정신', '이상', '법인', '기소', '사형', '아부']",6
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['나경원', '소리', '국회', '나가라', '윤거', '대학', '인간']",5
1458,"['나경원', '이재명', '대통령', '불가능', '국민', '도리', '공격', '파괴', '멈추길', '여의도초대석']","['국민', '혼돈', '공포', '근본']",5
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['정은', '극좌', '단체', '후원', '적극', '참여', '소문', '꼬리', '꼬리', '가족', '범죄', '탄생', '문재인', '김정숙', '이재명', '김혜경', '한동훈', '그중', '설레발', '인정']",12
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['좌파', '주진우', '감독', '촛불', '출연', '윤석열', '비교', '한동훈', '장애', '봉사']",12
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['가족', '드루', '두목', '나라', '와중', '좌파', '참여']",7
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['동훈', '댓글', '달기', '캠페인']",9
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['인간', '나라', '경제', '긴박', '정치', '하루', '여기저기']",8
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['한동훈', '딕션', '정확', '목소리']",8
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['언서', '정치', '윤거', '세상', '전부']",3
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['송강호', '영화', '강남좌파']",3
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['가족', '드루', '범죄', '두목', '대표', '가족', '극좌', '일색', '보수', '대표']",10
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['영향력', '법무부', '장관', '장애', '김예지', '원님', '법무부', '장관', '에티', '화제', '정치', '하나', '소식']",6
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['좌파', '좌파', '잘못']",1
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['기회', '감사', '한동훈', '송강호', '영화', '화면', '해설', '참여']",1
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['국민', '당원', '게시판', '본질', '드루', '가족', '동원', '여론', '조작', '집약', '초동', '대잔치', '자작극', '폭로', '수법', '국회', '배신자', '한동훈', '사건', '주가', '헛소리', '일관', '홍위병', '수준', '미달', '방어', '언론', '전전', '사건']",7
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['김대중', '오른팔', '한화갑', '유공자', '명단', '기록', '한화갑', '손녀', '한동훈', '발탁', '비례', '부족', '대변인', '언제', '주사', '운동', '청산', '세대', '교체', '세대', '교체', '주사', '대대손손', '뿌리', '대대손손', '세습', '보수', '어디', '수치', '대표', '한동훈']",7
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']",['왕뚜껑'],0
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['전두환', '노태우', '동훈']",0
1459,"['소중', '기회', '감사', '한동훈', '송강호', '영화', '화면해설', '참여']","['영화', '마케팅']",0
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['하나', '인간', '국민', '권력']",31
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['개인', '공신', '추경호', '경제', '부총리', '경제', '여당', '원내', '대표', '윤건희', '무사', '집중']",15
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['국립대', '콩밥', '사필귀정', '거니', '간신', '째비']",9
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['실력', '론스타']",5
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['최악', '최악', '인간']",5
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['굴뚝', '연기']",2
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['폐기', '처분', '오물', '매국', '밀정', '너희', '사건', '가짜', '괴물']",2
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['청탁', '똥줄']",2
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['한나라당', '이게', '전통', '대표', '총대', '추경호', '범죄', '이제', '추경호']",2
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['취록', '진체', '범죄', '집단']",2
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['문다', '음주운전', '한국', '언론', '추경호', '수수', '보도', '하루', '언론']",1
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['기억', '기소', '녹취', '가짜', '뉴스야']",0
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']",['증거'],0
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['녹취', '불법', '계엄', '시국']",0
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['저거', '허물', '하나', '청렴결백', '너거들', '검찰', '먹잇감']",0
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']",[],0
1463,"['명태균', '추경호', '추경호', '엉터리', '가짜뉴스']","['추경호', '단속']",0
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['준표', '이젠']",1
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']",['정치판'],1
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['뽄새', '잘못', '정치', '정치인']",0
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['국민', '고발']",0
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']",[],0
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['준표', '추해', '지노', '고마']",0
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['북한', '행태', '기원']",0
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['대통', '스토리', '명태', '강혜경', '물고기', '똥물', '공동', '시기', '몰기', '지금']",0
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['고발장', '고발']",0
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['고소', '진실']",0
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['한때', '물레방아', '구태', '정치', '개차반', '사욕', '대표', '비난']",3
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['출신성분', '정치검찰', '본색']",1
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['윤석열', '개검', '명태', '정리', '고발']",1
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['고소', '검찰', '수사', '소리']",3
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']","['자랑', '신아']",3
1464,"['홍준표', '명태균', '연루설', '최고', '저격수', '공격', '반격']",[],1
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['민주당', '대사', '일화', '명이']",33
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['간첩', '자백', '수준']",23
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['간첩', '확대', '반대', '간첩', '계엄령', '선포', '간첩']",19
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['간첩', '간첩', '민주당', '간첩']",16
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['중국', '대사', '이재명']",14
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['과장', '대사', '사극', '드라마', '의심']",14
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['만악', '근원', '타락', '개딸', '범죄자', '양성소']",14
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['재이', '김정은', '동급', '충성', '인민공화국', '처단', '사법부']",11
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['민주당', '간첩', '단체', '감방']",10
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['자기', '간첩', '동안', '대가리', '소리', '양반']",10
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['간첩', '개정', '주저', '개딸', '정체', '의심']",9
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['대사', '야당', '대표', '고개', '중국', '속국']",9
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']",['방탄'],9
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['북조선', '노동당', '중대', '범죄', '북송', '중국', '추방']",8
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['민주당', '한국', '국세', '마음', '간첩']",7
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']",['어디'],7
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['모드', '민주당', '모지리', '국가', '앞날', '걱정']",6
1466,"['새민주', '간첩법', '개정', '머뭇', '민주당', '이재명', '대사', '절절맸던', '일화']","['통진', '국가', '보안법', '간첩']",6
1468,"['돌비뉴스', '대통령']","['불경기', '상인', '피해', '자영업', '외교', '미국', '반도체', '국민', '곡소리', '무능', '자리']",98
1468,"['돌비뉴스', '대통령']","['대통령', '수준', '저자', '세상']",57
1468,"['돌비뉴스', '대통령']",['아무것'],22
1468,"['돌비뉴스', '대통령']","['자기', '와이프', '하나', '관리', '와이프', '범죄', '민생', '도탄', '누가', '벌구', '속아']",24
1468,"['돌비뉴스', '대통령']","['역사', '증명', '진리', '하나', '타이밍', '계엄령', '해제', '나라', '한국', '생존', '기로', '윤석렬', '인간', '거죽', '적그리스도', '존재', '이자', '처리']",18
1468,"['돌비뉴스', '대통령']","['계엄', '선포']",9
1468,"['돌비뉴스', '대통령']",['국민'],4
